# title,"Budgeting Summary (lut=0.575ns/net=0.403ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-9.16752529144287109","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.00251960754394531","12.36000061035156250","6.64251899719238281","9","6","-6 (*)","17","-4.943","6.385","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[23]/D}"
"ap_clk","-9.15711688995361328","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.10211181640625000","12.48400115966796875","6.61811161041259766","10","7","-6 (*)","17","-5.360","5.920","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[16]/D}"
"ap_clk","-9.15583229064941406","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.10382843017578125","12.48400115966796875","6.61982822418212891","10","6","-6 (*)","17","-4.954","6.498","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[30]/D}"
"ap_clk","-9.15140342712402344","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.02439880371093750","12.36000061035156250","6.66439771652221680","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[11]/D}"
"ap_clk","-9.13618659973144531","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.01218223571777344","12.48400115966796875","6.52818346023559570","10","7","-6 (*)","17","-5.429","5.851","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[19]/D}"
"ap_clk","-9.12486171722412109","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.07185745239257812","12.48400115966796875","6.58785724639892578","10","6","-6 (*)","17","-4.955","6.497","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[29]/D}"
"ap_clk","-9.12341499328613281","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.11640930175781250","12.48400115966796875","6.63241004943847656","10","6","-6 (*)","17","-4.909","6.543","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[15]/D}"
"ap_clk","-9.12026214599609375","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.99625778198242188","12.48400115966796875","6.51225805282592773","10","7","-6 (*)","17","-5.429","5.851","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[8]/D}"
"ap_clk","-9.12021255493164062","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.99320793151855469","12.36000061035156250","6.63320732116699219","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[24]/D}"
"ap_clk","-9.12020015716552734","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.06719589233398438","12.48400115966796875","6.58319425582885742","10","6","-6 (*)","17","-4.955","6.497","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[5]/D}"
"ap_clk","-9.10704898834228516","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.10004425048828125","12.48400115966796875","6.61604356765747070","10","6","-6 (*)","17","-4.909","6.543","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[17]/D}"
"ap_clk","-9.09861660003662109","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.09161186218261719","12.48400115966796875","6.60761165618896484","10","6","-6 (*)","17","-4.909","6.543","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[13]/D}"
"ap_clk","-9.09326171875000000","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.99625778198242188","12.48400115966796875","6.51225805282592773","10","7","-6 (*)","17","-5.402","5.878","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[8]/D}"
"ap_clk","-9.08946609497070312","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.03646087646484375","12.48400115966796875","6.55246067047119141","10","6","-6 (*)","17","-4.955","6.497","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[24]/D}"
"ap_clk","-9.08332252502441406","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.07831764221191406","12.48400115966796875","6.59431791305541992","10","6","-6 (*)","17","-4.907","6.545","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[28]/D}"
"ap_clk","-9.07530593872070312","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.07230186462402344","12.48400115966796875","6.58830165863037109","10","6","-6 (*)","17","-4.905","6.547","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[9]/D}"
"ap_clk","-9.06564331054687500","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.95363807678222656","12.36000061035156250","6.59363985061645508","9","6","-6 (*)","17","-4.890","6.438","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[2]/D}"
"ap_clk","-9.06427955627441406","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.91927528381347656","12.36000061035156250","6.55927610397338867","9","6","-6 (*)","17","-4.923","6.405","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[4]/D}"
"ap_clk","-9.06218433380126953","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.00918006896972656","12.48400115966796875","6.52517938613891602","10","6","-6 (*)","17","-4.955","6.497","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[12]/D}"
"ap_clk","-9.05728816986083984","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.93028259277343750","12.36000061035156250","6.57028245925903320","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[26]/D}"
"ap_clk","-9.04706573486328125","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.99206161499023438","12.48400115966796875","6.50805902481079102","10","6","-6 (*)","17","-4.957","6.495","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[23]/D}"
"ap_clk","-9.04311275482177734","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.03610801696777344","12.48400115966796875","6.55210924148559570","10","7","-6 (*)","17","-5.312","5.968","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[2]/D}"
"ap_clk","-9.04023647308349609","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.86323165893554688","12.36000061035156250","6.50323009490966797","9","6","-6 (*)","17","-4.955","6.373","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[12]/D}"
"ap_clk","-9.03709411621093750","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.98508834838867188","12.48400115966796875","6.50108814239501953","10","7","-6 (*)","17","-5.357","5.923","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[30]/D}"
"ap_clk","-9.03676033020019531","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.90975570678710938","12.36000061035156250","6.54975414276123047","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[27]/D}"
"ap_clk","-9.02590751647949219","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.88390159606933594","12.36000061035156250","6.52390146255493164","9","6","-6 (*)","17","-4.920","6.408","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[5]/D}"
"ap_clk","-9.02527427673339844","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.01827049255371094","12.48400115966796875","6.53426885604858398","10","6","-6 (*)","17","-4.909","6.543","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[4]/D}"
"ap_clk","-9.02191734313964844","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.89791297912597656","12.36000061035156250","6.53791093826293945","9","6","-6 (*)","17","-4.902","6.426","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[12]/D}"
"ap_clk","-9.02148532867431641","10.00000000000000000","-0.04865003004670143","0.03535534068942070","19.01448059082031250","12.48400115966796875","6.53048038482666016","10","6","-6 (*)","17","-4.909","6.543","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[26]/D}"
"ap_clk","-9.01859664916992188","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.88759231567382812","12.36000061035156250","6.52759075164794922","9","6","-6 (*)","17","-4.909","6.419","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[4]/D}"
"ap_clk","-9.01691722869873047","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.88991165161132812","12.36000061035156250","6.52991104125976562","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[12]/D}"
"ap_clk","-9.01266574859619141","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.88166046142578125","12.36000061035156250","6.52166128158569336","9","6","-6 (*)","17","-4.909","6.419","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[8]/D}"
"ap_clk","-9.00365161895751953","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.87664604187011719","12.36000061035156250","6.51664590835571289","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[7]/D}"
"ap_clk","-8.99931144714355469","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.87230682373046875","12.48400115966796875","6.38830661773681641","10","7","-6 (*)","17","-5.432","5.848","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[19]/D}"
"ap_clk","-8.99821662902832031","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.88421058654785156","12.36000061035156250","6.52421140670776367","9","6","-6 (*)","17","-4.892","6.436","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[3]/D}"
"ap_clk","-8.99600696563720703","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.88400268554687500","12.36000061035156250","6.52400255203247070","9","6","-6 (*)","17","-4.890","6.438","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[16]/D}"
"ap_clk","-8.99551486968994141","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.94050979614257812","12.48400115966796875","6.45650911331176758","10","7","-6 (*)","17","-5.360","5.920","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[13]/D}"
"ap_clk","-8.99252986907958984","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.87852478027343750","12.36000061035156250","6.51852416992187500","9","6","-6 (*)","17","-4.892","6.436","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[0]/D}"
"ap_clk","-8.98473739624023438","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.85373306274414062","12.36000061035156250","6.49373197555541992","9","6","-6 (*)","17","-4.909","6.419","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[11]/D}"
"ap_clk","-8.98122310638427734","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.83521842956542969","12.36000061035156250","6.47521877288818359","9","6","-6 (*)","17","-4.924","6.404","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[9]/D}"
"ap_clk","-8.97784328460693359","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.92283821105957031","12.48400115966796875","6.43883895874023438","10","6","-6 (*)","17","-4.957","6.495","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[14]/D}"
"ap_clk","-8.97738170623779297","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.86237716674804688","12.36000061035156250","6.50237703323364258","9","6","-6 (*)","17","-4.893","6.435","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[13]/D}"
"ap_clk","-8.97617435455322266","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.97316932678222656","12.48400115966796875","6.48917007446289062","10","6","-6 (*)","17","-4.905","6.547","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[16]/D}"
"ap_clk","-8.97297573089599609","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.86097145080566406","12.36000061035156250","6.50097227096557617","9","6","-6 (*)","17","-4.890","6.438","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[28]/D}"
"ap_clk","-8.96955299377441406","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.91454887390136719","12.48400115966796875","6.43054676055908203","10","6","-6 (*)","17","-4.957","6.495","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[21]/D}"
"ap_clk","-8.96471500396728516","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.83770942687988281","12.36000061035156250","6.47770977020263672","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[6]/D}"
"ap_clk","-8.96015548706054688","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.95314979553222656","12.48400115966796875","6.46915102005004883","10","7","-6 (*)","17","-5.312","5.968","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[17]/D}"
"ap_clk","-8.95896434783935547","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.84495925903320312","12.36000061035156250","6.48495817184448242","9","6","-6 (*)","17","-4.892","6.436","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[1]/D}"
"ap_clk","-8.95146846771240234","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.82746315002441406","12.36000061035156250","6.46746444702148438","9","6","-6 (*)","17","-4.902","6.426","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[10]/D}"
